       2.1651       1.8361
       2.7966       4.6549
       2.0022       1.7546
       1.4927       1.8161
      -0.9661       0.4449
       2.7202      -0.1046
       5.4082       2.2088
       3.1228      -2.3921
       0.1482      -3.5532
       2.0689      -1.3321
      -1.8883      -0.0372
      -1.9389       1.9304
       0.4526       0.0603
      -2.3025       2.6310
       2.2131       1.9443
      -0.3678      -0.3428
      -0.0187       1.8403
       3.5557       2.2162
       2.7048      -1.2993
       1.6104      -5.4611
       4.9710      -2.8126
       2.1035      -5.6860
      -0.2795       0.7629
      -0.7122      -0.3890
       1.8614       0.6082
      -2.7964      -1.3236
       1.0171       3.1764
      -1.5744      -2.7768
       2.2619       3.0615
      -4.2511      -1.2310
      -3.2030      -5.3746
       2.2555       4.4548
       2.0230       6.1594
       2.0477       1.8424
       0.1598       0.6151
       2.4456       5.8081
       1.3720      -2.1825
      -0.4944       3.8459
       0.0133       5.7433
       3.4919       0.6205
       1.4744      -0.4387
       1.9867       4.5444
       1.9858      -0.9264
       0.8332      -0.1380
      -0.9603       1.9007
       4.0317       4.3232
      -3.1236      -6.2237
       3.4060       0.4305
      -0.8445       4.5116
      -1.2537      -4.0860
       3.1242      -1.8073
       2.9087       3.7202
       1.6962       2.7318
      -1.2120      -2.5268
      -0.1697      -0.3815
      -0.0667      -1.3817
       1.3355       0.5560
       2.0417       1.1132
       2.2393       2.6714
       0.7374       5.3162
      -0.2289      -1.8516
       0.8461      -1.3762
      -0.9362       2.7444
      -0.2074       1.7687
       3.2273       4.2371
       2.7173       2.9945
       0.9979       2.2258
      -2.0273       2.5459
      -0.8872      -2.7029
       0.5426      -1.8250
       0.4341       0.0251
       2.0859       2.4590
       3.1976       3.0498
       2.5099      -0.4877
       0.0220       4.5007
       2.4696      -1.5455
       4.9850       7.1159
       0.6835       3.7753
       4.7461       4.0845
       0.6221       0.8926
       2.0811       0.5475
      -2.4281      -7.4005
       5.4113       3.7405
      -0.8788      -0.1940
       1.1017       2.3075
      -0.4477      -5.2901
       4.0883       5.8736
       0.3756       2.9144
       1.4678       2.3905
       0.1631       1.1029
       1.9685       4.1129
       1.5596       7.2541
       1.1867       0.6277
       3.2718       0.9874
      -3.2046      -3.2827
       2.8493       1.1687
       0.8217       5.3778
       3.2275       4.8125
       1.5693      -1.9636
       0.0239       1.3411
       0.2016       3.2170
       6.1235       1.4438
      -0.0010       4.6320
       1.0817       0.0631
       1.9761       3.2940
       1.0522       2.8180
       1.9852       3.7592
       1.5333      -0.5882
       1.1512      -2.0831
      -3.5885       0.6490
       5.0617       8.9726
       3.5569       4.0042
       2.3001      -2.7919
      -4.8347       1.0431
      -0.3369      -0.1539
      -1.6636       0.6302
       1.7125      -2.3579
      -0.1737       1.5145
       4.3589       3.0149
      -0.1397      -0.7499
       3.6997       7.6897
      -1.3514      -4.2220
       2.2529       0.3723
       2.9892       3.0805
       3.1895       5.4655
      -0.0852      -0.9085
       1.4961       1.7795
      -2.4362       1.3016
       4.6644      -0.5887
       3.2989      -3.4425
       0.2709      -1.7970
       1.3683       0.9193
       2.1998       0.4221
       3.3213       0.3788
       0.5400      -0.7700
       2.6448       4.4962
       3.1243       3.9461
       2.0226       2.7600
       2.7883       3.1876
       3.1073       0.0303
       2.4899       0.2120
       0.2995      -1.6630
       2.0434       2.4335
       1.4704      -5.0488
       0.4543       1.6102
       1.5976       7.1810
       4.5046       5.5776
      -0.2022       1.8262
      -0.3231      -2.8314
       2.5780       5.1643
      -0.1218       7.8028
      -1.4083      -1.5421
       4.1127       2.6998
       0.8517       5.5814
       0.9907      -2.8484
       1.7143       0.0214
       2.8325       1.8114
      -2.0282      -4.6893
      -0.8014       4.3442
       3.0173       6.2787
      -1.5285       0.0394
      -2.0348      -1.7023
       1.8691       2.5580
      -0.9703       2.3384
      -0.6702       2.9278
      -0.6837      -3.0013
      -0.1685      -0.7209
      -0.2670       0.5743
       0.5538       1.9475
       0.3907      -2.8983
       4.0072       4.7117
       1.7310       1.8304
       3.5655       1.1205
       0.7447       1.6307
      -2.7084       2.1188
      -2.4958      -3.5254
      -3.6288       1.6624
       2.3686       1.4792
       1.8722      -1.8019
       1.8292       0.0507
       3.3021       2.3785
       1.1125       0.2582
      -1.0377       0.3551
      -0.5842       0.6296
       0.2074      -0.8846
      -2.0452      -0.6019
       3.0455       2.9342
       2.4260       4.4731
      -0.4655      -2.3236
       2.4605       1.6534
      -0.0404      -2.2581
       0.4067      -0.8352
       3.1045       3.4806
       3.8659       3.2107
       2.2058       0.8280
       1.7440       3.1822
       3.6606       2.0250
       0.2663       4.8891
       2.4026       1.3350
       3.4899       3.0282
       1.7504      -1.0465
       3.1967       3.1934
       1.2091       1.2305
       0.2286      -1.3119
       0.3013      -0.2703
       0.8776      -1.5667
      -1.2695       0.8931
      -2.9214      -3.6282
      -0.6770       3.5762
       1.1040       3.3333
      -0.7891      -0.5399
       0.7166      -0.8579
      -0.2650       2.2264
       1.0477      -0.3302
      -3.2035      -1.1744
      -0.8280      -4.5338
      -2.3848      -3.1505
       2.8725       3.2869
       3.5709       1.9185
      -0.6092      -2.1042
      -0.9006       0.0522
      -0.4645      -0.0574
       2.2063      -2.1193
      -1.9313      -6.4649
       0.7375      -1.5699
      -0.7528       3.3273
       4.6507       3.5048
       2.9686      -0.3009
      -0.4704       0.6042
       5.7421       7.0377
       4.0322       5.3870
       3.6484       4.7400
      -1.5362       1.4134
       2.0298       4.6995
       0.4102       2.3075
       1.5194       0.9284
       3.1548      -0.0530
       3.5439      -0.0983
       0.4405       7.8930
       1.4104      -0.3934
       2.8172       5.4493
      -0.1489       5.0507
       1.3407      -0.9778
      -2.0781       2.3609
       0.6459      -1.0365
      -3.3567       3.7815
       1.4656       2.0644
       3.1579       6.1734
      -0.6421      -3.3954
       3.9469       6.9848
      -2.7668      -3.3220
      -0.4283       1.8854
       4.5264       1.0810
       1.1975       2.6724
       0.9351       2.8563
       1.3378       0.5819
       0.3088       1.6363
       3.0805       3.2268
      -1.9770      -1.7263
       2.7160       1.7170
       2.7249       4.7498
       6.4289       3.2015
      -1.0875      -2.1614
       2.5191       2.8987
       1.3598       2.0449
       1.9264       6.0149
       0.7752       0.1978
      -0.1680      -0.1063
       0.1580      -1.1378
       0.6140      -4.9703
       0.8374       7.0522
       6.0110       5.7402
       4.6816       2.5794
       1.7762       6.3879
      -1.3172       1.5052
      -0.6365       1.1220
       1.6864      -1.8638
       1.2837      -3.3414
       2.9985       1.4126
       0.2241       1.6790
      -0.3860       3.7469
       2.6925       2.9862
       3.1118       2.3395
       0.2094       5.0433
      -0.8668       2.0625
      -3.0650      -0.4345
       3.1425       3.7835
       2.5425       7.1064
       0.1435       2.1701
      -1.1342       1.0831
       4.6637       6.8457
       3.1777      -0.3839
       1.0920       0.7043
       1.0846       4.2575
       5.4314       6.2226
      -0.5286       1.4270
      -1.6122       1.0370
       3.1511      -1.0802
      -5.3850      -2.4419
       1.0409       8.2895
       5.9830       6.6078
      -3.9349      -1.8885
      -0.2664      -1.9692
       2.6574      -1.0486
      -4.7627      -8.2841
       0.9431      -2.2250
       0.5442      -2.8096
       2.8140       0.9792
       0.4354       3.9048
       3.6050       1.5287
       5.0518       7.4245
       6.0888       1.5478
       2.8866      -1.8678
      -1.3972      -4.9933
      -0.3817      -1.8696
      -0.1094       0.5750
       1.6994       2.8044
      -0.2991      -0.3257
       0.3168      -0.0894
       3.2373       2.9279
       0.1510      -0.7448
       1.2701       3.1805
       3.0140       4.2942
       1.3764      -2.0633
       1.0225      -1.8494
       4.2049       5.2576
      -0.1112       0.0437
      -0.5657       4.0144
       4.6822       5.5800
       1.1892       2.8650
       1.0781      -2.1417
       1.8608       5.2529
      -0.1750       2.7409
       3.1139       7.8982
       3.9226       2.7739
       2.4988       2.4012
       1.1363      -4.4728
       3.6489       7.5295
      -0.4471      -3.6043
      -1.7293       0.0950
       0.7648       0.5681
      -1.8874       1.3959
       0.8414       1.7127
       0.4595      -2.0863
       3.2750      -1.2642
       2.6578       5.3479
       0.0689      -1.7410
      -1.9496      -0.6364
       0.5927      -2.4952
      -1.7981      -6.6592
       2.5981       5.0239
      -0.3989      -2.8068
       1.4968       1.7063
       2.8370       1.6764
      -1.2470      -2.8799
       2.4039       1.5207
      -1.0740       1.9151
       3.8902      -0.6871
      -1.1201       2.1483
       5.1752       3.3376
       2.2108       0.2763
      -0.2560       1.4759
       2.3173       1.0719
       0.4054      -0.3452
       3.4425      -3.2185
       0.6131      -0.1893
       3.1909       3.6475
       4.4704       0.7754
       0.4809       1.0053
      -0.2280      -1.0795
       1.7997      -1.9722
       0.7599      -4.5928
       2.9753       4.9916
       0.1629      -4.8729
      -2.9471      -5.7345
       0.4526      -3.4420
       1.2319       3.3900
      -3.1281       2.9978
       0.7610      -1.0134
       4.1334       2.0170
       3.0330       3.9389
       1.3584       3.9448
      -1.0756      -3.1885
       1.3016      -2.3396
       1.5161       3.6143
       3.9716       3.4106
       1.0592       1.9193
       0.8959       0.3262
      -1.6792       0.3931
       0.2379      -1.0986
       3.4736       3.3845
       5.5328       3.6483
      -0.9138      -2.1122
       2.9893       7.0323
       1.9574       1.2780
       1.1745       2.7065
       2.5030      -4.6448
       0.5875      -0.6113
       2.1682      -1.1856
       1.6979       0.2401
       2.1476      -0.4762
      -0.7739      -1.8785
       5.1168       4.8765
       1.5368       3.5450
       2.7206       1.0799
      -0.6007      -0.6193
       1.5588      -2.5065
      -1.7171      -2.2836
      -0.2489      -0.9053
      -0.6173      -0.5354
      -0.2861      -0.5322
       0.5248      -1.3193
       0.9429      -0.0647
      -2.1113      -0.6878
       2.2112       3.0909
       2.2345       5.3551
      -1.8637       0.5362
      -1.3255      -1.6257
       3.8019       4.5824
      -2.2605      -0.4630
      -0.6032      -2.4589
       0.3160      -2.7303
      -1.3506      -0.0663
       4.4699       4.0838
       0.1430       4.6604
       0.0267       2.0383
       1.3920       1.5962
      -0.3462       0.9748
      -1.2403       1.6847
       2.6528       2.8322
       0.4995      -0.3833
       0.1839       1.9815
       2.9939       3.5618
       1.1184      -2.0322
       2.4521       1.9622
       0.9410       2.3327
       3.2015       2.5001
       0.8257       4.5721
       0.6991       1.9289
       2.8733       3.4061
       2.0404      -2.4442
      -2.4885      -0.3700
       1.5768      -2.1087
      -0.5654      -3.2827
      -0.8906      -3.1607
      -1.2719      -3.1741
      -2.3200      -5.6717
       3.7552       2.4413
      -6.1469      -6.0264
       3.3673       1.7546
       1.1789       0.2285
      -2.4730       2.9704
       1.7638       6.4228
       0.3004       0.6414
       1.8658      -1.3599
       3.1989       4.8443
       1.0690       3.2429
       5.2827       4.7591
       3.8306       0.7346
       3.6496      -2.7641
       0.5430       1.9705
       2.4252       0.2506
      -2.1762      -4.7717
       3.1368       1.3775
       0.3507      -5.6599
       0.4437      -0.0262
       2.8390       3.7833
      -0.1103       1.4635
       2.5227      -1.1062
      -1.3835      -0.2921
       5.0192       1.9339
      -0.6557      -4.5834
       2.4195       1.9397
       0.6896      -0.5881
       1.6813       4.3163
       0.3738       6.6868
       4.7466       3.6104
       1.5396       2.9290
       3.4354       0.3658
       1.1094       1.9129
       1.5246       1.4483
       4.2203       0.7728
       2.6376       3.8850
      -0.2629      -0.4285
       2.6036       6.8670
       5.4051       6.0489
       1.6297       1.9811
       3.9050       0.7652
      -0.3439       0.1051
       0.5049      -1.5271
       0.7998      -3.2831
      -1.2172       4.0321
      -0.0101      -2.8070
       2.4974       2.4021
      -1.7158      -1.9134
      -0.5547      -1.9508
      -0.9288      -0.4167
      -1.0758       4.1197
      -0.6644       0.2967
       0.7469       5.5154
       1.2662      -0.4647
       0.6721       2.4020
       4.0615       1.5783
      -1.9725       0.4467
       1.6125       1.3018
       1.3876      -1.1508
       1.9886       2.2928
      -1.1676      -3.7380
      -0.6577       3.6779
       1.3853       2.3263
      -0.2034      -2.4711
      -0.6194       2.6507
       0.3158       3.5772
      -0.0278       1.7900
       0.3667      -1.2009
       2.5742       1.3278
      -0.2460      -0.8980
      -1.2638      -2.4779
       0.1055       1.4236
       1.5996      -2.6253
       0.1577      -3.6348
       0.3244       1.2195
      -0.7650      -2.9863
       2.7381       5.5033
       2.4835       4.6977
       1.1745      -4.0303
      -1.1096      -1.1005
       2.0993       5.7312
       0.1189       1.4769
       0.5666       3.3340
      -0.5558       0.8413
       1.8212       6.7178
       0.7687      -0.9586
       4.0758      12.8417
      -0.1537       0.9192
       1.0835      -1.0007
       2.0114      -1.2701
       3.3672       2.2982
       0.5050      -0.3015
      -3.9586      -9.6928
       0.7377       0.1921
       0.3324       1.3451
       0.9030       0.3007
       3.4147       3.9434
      -3.2549      -7.0330
      -0.7504      -2.0785
      -0.5826       0.2782
       3.7943       2.2517
       4.7057       4.2522
       4.0232       4.9008
       0.3205      -0.6910
       1.8217      -2.5287
       2.7831       3.2912
       3.9552      -0.9728
       0.2441       1.7580
      -2.1656      -1.8180
      -5.3306      -1.1175
      -4.3968      -3.2810
      -1.2250       1.1824
       3.1867      -1.5749
      -0.5866      -1.7366
      -2.3737      -2.4088
       0.6260       2.0631
       3.1567       2.1222
       5.6538       5.2470
       0.4669      -1.5243
      -0.5030      -0.9541
       3.5039       0.6838
       1.7566       3.3529
      -2.8493      -2.3122
       1.7219       1.7876
       2.2369       1.4052
       1.1262      -6.0298
       1.3281       1.5332
      -2.6036      -1.4876
       2.1240       4.3498
       1.1768       3.8365
      -1.6199      -3.5752
       0.9619       1.6658
      -0.4628      -1.7887
      -2.7929      -3.2525
       2.6625      -0.0978
       1.4112       3.1051
      -2.9858      -7.0561
       4.8816       5.4434
       0.4407      -4.2335
       0.7328      -1.7989
      -0.2913      -0.1138
       0.7204      -0.0426
       0.4161       3.8188
      -0.6809      -2.9727
       0.8229       1.0177
       0.6185      -0.3151
      -1.0112      -4.0401
       1.6763       3.3468
      -0.4111      -1.6947
       3.8407       0.6619
       2.8597       2.0715
      -0.4538       2.5136
       2.6776       3.4802
       0.4906       5.0922
       4.0798       5.7003
       1.1338       2.6011
       0.0560      -0.5023
       1.0465      -2.4625
       6.3338       5.3887
       2.1386       1.3885
      -1.5818      -1.5738
      -1.0617      -0.6134
       2.3746      -0.7717
       1.7290       1.6717
       1.2007      -2.1349
       2.9491       2.1248
       0.2833       2.7276
      -2.1057      -1.9818
       3.9584      -0.4749
       0.2786      -5.7103
      -0.0714      -1.2041
      -0.5685      -1.7771
      -2.4416      -4.0875
       2.6811       5.9224
      -1.2018      -0.0189
       2.3423       2.5727
       1.2422       1.2909
       2.7969      -0.3184
      -1.4459       1.5165
       3.5232      -0.0551
      -0.4011       1.2909
      -0.2783       4.8674
       0.9681      -2.7885
      -3.1885      -1.5581
      -1.8497       2.0875
      -1.3917      -0.3575
       2.6092       1.9481
       0.6434       2.5017
      -3.1710      -4.8549
       2.1840       0.3853
       2.3030      -1.6845
       1.2315      -0.8014
       2.0565       2.9719
       0.1985      -0.6385
      -1.0301      -3.4086
       0.2143       1.9659
       3.6561       1.1292
      -3.0206      -4.0699
       1.0821      -2.6211
      -1.1452       3.7814
       3.0992       3.0298
       2.4198       1.8203
       0.7424       3.4003
       1.8051      -6.2276
      -0.1335       3.3478
      -3.3204      -4.2016
       4.5243       0.2903
       0.6511      -0.3807
       0.4843       0.3153
       0.9613      -1.0544
       1.0919       1.8590
       1.1248       0.0141
       1.2741      -1.2152
      -0.2380      -1.2115
       3.8485       4.2742
       1.2190       0.7430
       2.8686       1.1686
      -0.5830       0.9342
      -4.0163      -2.9195
       4.7149       5.4548
       0.1516      -1.4995
       2.2870       1.6127
      -1.1959       1.1781
       2.7124       0.9159
       0.6556      -1.4861
       3.0165      -1.4534
       1.1756      -0.0607
       1.1947       4.2932
       1.7754      -0.2928
       0.8799      -4.3681
       0.5473       2.1016
       0.5706      -0.2447
       1.0636      -2.1344
      -0.5273      -1.5574
       3.5374       6.5441
      -3.4914      -1.8340
      -1.4013      -2.2556
      -0.1090      -1.3549
       2.8112      -0.0029
      -1.1036       2.6863
       1.2415      -5.2881
       2.7469       1.0552
      -0.3951       2.1930
      -1.8691      -3.5300
      -1.3562      -1.4149
       0.7630       2.5846
       3.3483      -0.8833
      -2.9510      -2.2838
       0.4391       1.8562
       0.2914       1.0821
      -0.2702      -1.7704
      -3.3644      -7.0950
      -3.0167      -2.5819
       0.4078       1.9097
       2.3948       2.0679
      -3.3081      -3.6881
       0.7374       2.6351
       1.6542       1.7743
       0.3984      -2.1913
       0.4969       4.2292
       0.1486       4.1215
       0.1331       0.6553
       0.6740       1.9207
       2.1562       4.1949
       3.3616       3.1489
      -2.6310       2.8661
       4.1591      -1.5454
       2.5371       2.0585
       3.6766       1.2359
      -1.9488      -2.4055
       3.6955       6.0258
      -2.3338      -6.3818
       2.5622      -1.2474
       0.3357       0.2726
       0.4722       4.5784
       0.2647       1.7367
      -1.2872      -1.8814
       1.3860      -2.1264
       0.4071      -0.1067
       3.8553       7.5263
       0.3223       6.5037
       0.8715       4.7531
       0.9191       0.1659
       1.9788      -0.1952
      -1.7871       0.2063
       2.2021       1.2901
       0.6855       0.5562
       4.4382      -0.2537
      -0.9961      -1.0625
       3.9339       7.0817
       0.6578      -0.7061
       0.3086       5.7894
       2.5116       1.3835
       4.9756       5.4993
      -0.4483      -2.4243
      -1.1462       1.2269
      -0.8307      -5.6674
       2.2864      -0.4479
      -1.2160       2.9814
       2.0567       1.3902
      -0.0649       3.6881
      -2.1812       1.2892
       2.0359       1.5319
       1.1807       2.8386
      -1.1982       2.5151
      -2.7779       2.2366
       0.1765       2.8089
       0.6202      -1.8972
      -3.2849      -4.8673
       1.7718       0.8765
       2.0580       6.6396
       4.3915       3.6420
       1.5316       1.0990
       2.1650       1.9639
       3.0277       4.4593
       0.2753      -1.9075
       2.4561       0.9914
      -1.6598      -3.3179
      -0.3019      -4.0563
       1.7972       3.5973
      -0.5100      -0.4362
      -0.5171       0.7049
       1.8975       2.9388
      -1.4138      -0.8994
      -2.5739       2.4241
      -2.3950      -0.0269
       2.0577       3.2354
      -2.9929       1.2138
       3.3589       5.5460
      -1.2492       2.6256
      -0.2203       0.6698
       2.5107       1.5818
      -1.0272       0.5866
      -0.7210       0.3454
       3.3898       2.5996
      -0.2694      -1.3589
       3.4731       5.1345
       3.4805       1.2424
       1.9791       1.9363
       1.4431      -1.7260
       0.8944      -0.1904
       4.0233       7.5915
       0.2504      -0.3408
      -1.7684       3.2718
      -0.6869       0.1589
       1.0774       0.5866
       2.4766       2.3314
       1.7494       7.6252
       1.4048       4.1237
      -2.2258       1.9335
       1.2429       5.0006
       0.4198       2.7200
       1.2741       0.7126
      -0.3894      -1.5864
       0.1932       0.5807
       1.4058      -2.0107
       0.6778      -1.6875
       0.6110       5.8602
       5.1310       9.0255
       4.3188       0.8302
       2.0800       2.9961
      -0.3627      -1.1052
       0.5101      -0.8239
      -0.3817       0.9186
       1.5704      -1.2415
       1.9621       2.1088
       0.6235       1.9355
      -1.2627      -3.0091
       1.4278       1.5145
       0.0285      -1.7963
      -0.0391      -0.6609
       0.5139      -0.2599
       0.7755       1.2954
       4.1131       2.1497
      -1.4764      -0.9777
       1.1084      -0.0124
       0.9862      -3.1390
       1.1385      -5.1983
       4.0181      -1.1891
       0.6047      -5.8664
      -0.1925      -4.7044
       0.6698       1.9003
       3.4696       8.5705
       1.9091       3.4667
      -0.0075      -2.7656
       4.6742       5.7240
       3.9324       1.4425
       4.2457       5.0784
       1.1867       4.5354
      -0.3732      -2.5523
       0.8223       4.7559
       2.4505       3.7513
       1.6399       0.3768
       0.4112       4.9539
       2.9143       2.5201
       1.5352       2.0389
      -2.3675      -3.1905
       4.9132       9.1246
       1.1392      -1.9082
      -0.1279      -2.2318
       7.1870      10.4841
       3.5253       5.1078
      -0.0869       3.4314
       1.9355       5.5702
      -1.2013       1.6855
       0.6363      -0.5369
       5.2224       3.2362
       2.2515       7.6524
      -1.6204       2.5280
       1.8991       4.2387
      -0.2692       3.7507
       2.7144       4.7505
       3.1144       5.4310
      -0.0039       3.0512
      -1.3732      -1.5425
      -0.0442       0.4335
       3.4695       3.4787
       1.6286      -0.0879
      -0.9306      -0.2140
       1.7570       1.9357
      -1.0169      -2.5767
       3.5694       0.9037
       2.6629       4.5631
       1.2775      -2.2119
       3.1871       6.7605
      -1.7919      -1.3670
      -1.5229      -6.5244
       1.5212      -6.0920
      -1.7516      -3.9827
       2.4283       1.0096
       1.7580      -2.1104
      -1.1973      -2.1751
      -0.9197      -1.8164
       0.9831      -0.3073
      -2.9075       1.7975
       0.8723      -2.3137
       4.5075       2.0464
       0.5354       5.6617
      -0.3700      -0.9559
       0.6740       0.5617
       2.9860       1.5732
      -1.3466       1.0284
       3.9509      -1.1315
      -0.9487      -1.7528
       1.3597       2.0576
       6.4627       1.5228
      -0.0019       0.4388
      -0.1195      -1.4600
       4.6821       0.9175
       2.0078      -0.7393
      -2.3706      -2.7068
       0.3009       5.4961
       0.2801      -0.0132
      -3.0348      -3.3013
       3.2729      -0.9192
       1.8153       5.1314
       3.4424       5.6277
      -1.2368       1.5878
      -3.0534       0.0791
      -0.4655       2.4197
       1.5335      -1.2762
       6.3727       4.3258
       0.9564      -2.7426
       0.1179       2.0139
       0.3773       4.5319
      -0.5580      -1.8914
      -1.4509      -0.7166
      -1.6290      -1.4207
       1.6088       0.7212
      -1.1445       0.0995
       0.5883      -3.0464
       1.4430       2.0466
       2.8895       5.6553
      -0.1366       2.7465
       0.2878       0.7287
      -1.3179      -0.4206
       3.9298       5.5249
      -1.8797      -3.2434
       2.6376      -1.4941
       3.7185       1.9316
       0.7148      -0.6248
       3.6185      -0.2757
       2.7003       4.4857
      -2.8598      -0.8919
       0.8034      -2.1493
       0.9789       3.9778
       2.9304       2.1496
       1.8465      -1.1956
       0.6251       2.0079
       1.3877      -0.7526
       1.6834      -1.8948
       2.2686       0.7252
       2.2654       6.5889
       3.2971      -0.2816
      -3.3833       1.0160
       2.4643      -1.6753
      -0.9856      -0.0973
       0.5713       0.0818
       0.5461       6.6072
      -1.5927       0.3445
      -2.2052       1.5286
      -1.1621       1.2994
      -0.2470      -0.9531
       0.5265       0.4516
       0.5234      -1.2001
       2.9395       2.0241
      -0.4777       1.8653
       1.2482       4.4756
       1.9269      -0.3581
       0.3126      -0.4722
      -1.0267       3.3123
       2.0638       0.9418
       0.8938       3.7393
      -0.4231       5.5735
       3.8624       2.5281
       2.8400       2.3855
      -2.8717      -4.8332
       0.7900       1.4190
      -1.9103       2.1375
       0.5524       5.3938
       0.7201      -0.6044
       2.1017      -0.9817
      -0.4058      -0.5739
       1.5802       5.2878
       3.1283       2.3005
       3.0342       4.4836
       0.6107       1.1867
       1.5222      -3.3898
      -0.0417      -3.3497
       2.0042       3.9205
      -2.5678       1.6041
      -0.0980       3.8786
       0.7745       1.9675
      -0.9654      -2.1056
       2.7502       0.7206
       0.2539      -0.3871
      -0.9044      -1.2114
       1.9615      -1.3673
       0.8113       0.0597
       1.3204       5.6562
       2.8682       4.9125
       4.1310       6.4747
      -0.5131      -1.9181
       0.6657      -0.9547
       0.9155       4.0642
       3.8529       7.4712
      -1.0957       1.8135
      -0.8378       0.8916
       3.2702       2.8462
      -0.0796      -0.6153
      -0.4392       0.8144
       5.5701       7.0058
      -0.9337       1.5853
      -1.9448      -2.6384
       0.4547       0.7138
       1.5487       0.7358
       1.4666       3.2362
       1.5429       3.9546
      -0.8862      -1.1931
      -0.4370       0.7587
       2.9388       3.6919
       3.6155       4.2695
       0.2520      -3.7585
       2.2473       1.3932
      -0.2761       5.8232
      -0.5331      -2.8967
       0.0409      -2.0455
      -1.1071       2.6292
       4.7249       4.1472
      -4.2428      -1.3715
      -0.4591      -2.0762
       1.1813       1.6183
       1.6111       5.3960
      -1.2929      -1.2725
      -1.7823      -1.5435
      -1.2382      -3.7055
      -1.3972       0.2947
       0.6920       0.1474
       0.8018       6.4362
       2.5630       2.9920
      -2.0728      -0.4565
       1.7201       1.0463
      -0.5766      -3.1305
       2.2588       1.6443
      -2.0309      -1.1943
       0.7627       1.6743
       3.4323       2.0916
       2.1305       3.1563
       2.8511       0.9308
      -1.4753      -5.1022
       4.7781       6.5821
       0.0562      -2.8852
      -2.4374       0.3949
      -1.0228       0.2480
       4.8471       4.0159
       2.2374       3.3744
      -0.9501      -2.0099
       1.3867       2.7638
      -0.0251       1.4912
       2.3175       4.5703
       3.5301       1.0712
      -0.6148      -1.2432
       4.6504       3.2884
      -1.7206       1.6865
       1.3391      -3.4450
       0.9618       3.2757
      -2.1256      -4.1864
      -1.9041      -2.1703
      -0.1371       1.8128
       1.0726       7.2809
      -1.5591      -4.5262
       1.3277       6.2471
       3.7218      -2.0526
       0.4036      -2.0755
      -1.0336      -3.8913
      -0.4096       1.7217
       3.1620      -0.8595
       3.5385       1.9967
       2.5276       0.6276
      -0.8521      -4.8383
       1.9075       2.7338
       1.2309       0.5791
       2.4903       4.0554
       2.3558       8.3386
       0.8113      -3.8582
       2.6904       1.1972
       2.3846       2.7563
       3.0230       3.1288
      -1.5090      -2.7375
       2.2812       2.1404
       1.2147       1.9253
       0.3126      -0.9602
      -0.0353      -2.2052
       4.6949       2.4858
       0.1587      -0.4332
      -1.7323      -3.8123
       0.5949       3.9991
       3.1981       0.3913
       2.2647       0.3740
       2.5782       2.6732
      -1.0700       2.9363
      -1.2518       0.0284
       1.2731       1.5463
       2.0991       2.8060
       5.6599       4.7541
       1.8011      -0.1433
       0.7370       0.8711
       0.1875       4.2637
       1.1217       0.2709
       2.0356       6.1723
       0.2889       1.7508
       0.9618       4.7025
       1.1388       2.9948
       0.3359      -2.1618
       2.5657      -0.3665
       1.9681      -3.2111
       3.3145       1.9406
       0.7212       3.9404
       2.7944       5.4170
       3.3248      -0.5700
      -0.2105       2.5157
       0.8478       0.1419
